SPEED;[{'01034': 5.529429087511423}]
IMPROVE;[{'01191': 4.143134726391533}, {'01035': 4.143134726391533}, {'01101': 4.143134726391533}, {'01034': 4.143134726391533}]
COUNTERBALANCED;[{'01092': 5.529429087511423}]
INTERPRETATION;[{'00995': 4.430816798843313}, {'01083': 4.430816798843313}, {'01044': 4.430816798843313}]
GLYCOCONJUGATES;[{'01144': 5.529429087511423}]
EFFECTIVE;[{'00981': 1.4451858789480823}, {'01035': 1.4451858789480823}, {'01034': 1.4451858789480823}, {'01043': 1.4451858789480823}, {'01224': 1.4451858789480823}, {'01091': 1.4451858789480823}, {'01090': 2.8903717578961645}, {'01093': 1.4451858789480823}, {'01092': 1.4451858789480823}, {'01149': 1.4451858789480823}, {'01012': 1.4451858789480823}, {'01200': 1.4451858789480823}, {'01029': 2.8903717578961645}, {'01152': 1.4451858789480823}]
EDUCATIONAL;[{'01020': 5.529429087511423}]
RARE;[{'01177': 2.2154083994216567}, {'01018': 2.2154083994216567}, {'01000': 4.430816798843313}]
QUANTITATION;[{'01211': 4.430816798843313}, {'01236': 4.430816798843313}, {'01238': 4.430816798843313}]
ARTERY;[{'01032': 4.836281906951478}, {'01047': 4.836281906951478}]
PURIFIED;[{'01027': 5.529429087511423}]
THROUGHOUT;[{'01043': 4.430816798843313}, {'01149': 4.430816798843313}, {'00997': 4.430816798843313}]
AVON;[{'01163': 5.529429087511423}]
EMULSION;[{'01115': 5.529429087511423}]
RADIONUCLIDE;[{'01041': 5.529429087511423}]
TOLERATED;[{'01037': 5.529429087511423}]
RECOVERY;[{'01117': 5.529429087511423}]
DISTENSION;[{'01121': 5.529429087511423}]
TESTING;[{'00996': 1.8688348091416842}, {'01086': 1.8688348091416842}, {'01216': 1.8688348091416842}, {'01186': 1.8688348091416842}, {'01149': 1.8688348091416842}, {'01049': 3.7376696182833684}]
DRIFT;[{'01166': 5.529429087511423}]
FONTANELLES;[{'00985': 5.529429087511423}]
BLEEDING;[{'01104': 5.529429087511423}]
CLINICAL;[{'01106': 1.9599955875386614}, {'01184': 1.9599955875386614}, {'01073': 1.9599955875386614}, {'01122': 3.919991175077323}, {'01180': 1.9599955875386614}]
ABSORBED;[{'01103': 4.836281906951478}, {'01115': 4.836281906951478}]
COMPONENTS;[{'01059': 1.3810449087971775}, {'01074': 4.143134726391533}, {'01202': 1.3810449087971775}, {'01197': 2.762089817594355}]
MEMBRANE;[{'01050': 1.3066637250257742}, {'01026': 1.3066637250257742}, {'01200': 1.3066637250257742}, {'01125': 3.919991175077323}, {'01029': 1.3066637250257742}]
TEACHING;[{'01040': 5.529429087511423}]
ELECTROFOCUSING;[{'01210': 5.529429087511423}]
GIBSON;[{'00996': 5.529429087511423}]
ANTIPROTEOLYTIC;[{'01170': 5.529429087511423}]
EPISODE;[{'01017': 5.529429087511423}]
PARAMYXOVIRUSES;[{'01144': 5.529429087511423}]
SENESCENCE;[{'01231': 5.529429087511423}]
POLYUNSATURATED;[{'01050': 5.529429087511423}]
NURSES;[{'01093': 5.529429087511423}]
MIXTURES;[{'01146': 5.529429087511423}]
ANALYSED;[{'01030': 4.836281906951478}, {'01034': 4.836281906951478}]
CHRONOLOGY;[{'00999': 5.529429087511423}]
IMPROVING;[{'01006': 2.418140953475739}, {'01149': 4.836281906951478}]
MILD;[{'01112': 3.58351893845611}, {'00982': 1.791759469228055}, {'01043': 1.791759469228055}, {'01237': 1.791759469228055}, {'01216': 1.791759469228055}, {'01131': 1.791759469228055}, {'01169': 1.791759469228055}]
STARTING;[{'01221': 5.529429087511423}]
DOMINATED;[{'01019': 5.529429087511423}]
PRECIPITINS;[{'01005': 0.4312484432289484}, {'00988': 0.4312484432289484}, {'00989': 0.8624968864578968}, {'00986': 2.5874906593736906}, {'00987': 0.4312484432289484}, {'00983': 3.449987545831587}, {'01227': 0.4312484432289484}, {'01173': 1.2937453296868453}]
PUNCTURE;[{'01015': 5.529429087511423}]
SKIN;[{'01095': 4.836281906951478}, {'01201': 4.836281906951478}]
APPARENTLY;[{'01040': 4.836281906951478}, {'01063': 4.836281906951478}]
ERGOSTEROL;[{'01108': 5.529429087511423}]
ARTICLES;[{'01013': 5.529429087511423}]
MIDEXPIRATORY;[{'01212': 4.836281906951478}, {'01151': 4.836281906951478}]
POOLED;[{'01086': 4.836281906951478}, {'01202': 4.836281906951478}]
WORKSHOP;[{'01091': 5.529429087511423}]
RECOGNITION;[{'01141': 4.430816798843313}, {'01083': 4.430816798843313}, {'01160': 4.430816798843313}]
KULCZYCKI;[{'01165': 5.529429087511423}]
MUCOMYST;[{'01092': 5.529429087511423}]
SIXTEEN;[{'01035': 5.529429087511423}]
EASIER;[{'01235': 5.529429087511423}]
SALTS;[{'01016': 5.529429087511423}]
DRY;[{'00993': 2.0715673631957663}, {'01014': 2.0715673631957663}, {'01219': 2.0715673631957663}, {'01028': 4.143134726391533}]
HIGHLY;[{'01042': 4.430816798843313}, {'01206': 4.430816798843313}, {'01157': 4.430816798843313}]
ENABLE;[{'01004': 2.0715673631957663}, {'01195': 2.0715673631957663}, {'01152': 2.0715673631957663}, {'01034': 4.143134726391533}]
MONITORED;[{'01208': 5.529429087511423}]
VIBRATILE;[{'01204': 5.529429087511423}]
PAY;[{'01105': 5.529429087511423}]
OBJECT;[{'01153': 5.529429087511423}]
PROLONG;[{'01195': 5.529429087511423}]
DISTURBED;[{'00994': 5.529429087511423}]
DIBUTYRYL;[{'01230': 2.418140953475739}, {'01029': 4.836281906951478}]
CONFIRMS;[{'01105': 5.529429087511423}]
REVEALED;[{'00983': 3.7376696182833684}, {'01222': 3.7376696182833684}, {'01059': 3.7376696182833684}, {'01063': 3.7376696182833684}, {'01202': 3.7376696182833684}, {'01067': 3.7376696182833684}]
SENSORINEURAL;[{'01019': 5.529429087511423}]
STANDING;[{'01058': 5.529429087511423}]
SIALOGLYCOCONJUGATE;[{'01144': 5.529429087511423}]
COUNSELOR;[{'01031': 5.529429087511423}]
FREE;[{'01238': 5.529429087511423}]
SULFAMETHOXAZOLE;[{'01086': 4.836281906951478}, {'01010': 4.836281906951478}]
LUNGS;[{'01038': 2.9644797300498866}, {'01045': 2.9644797300498866}, {'00989': 2.9644797300498866}, {'01177': 2.9644797300498866}, {'01033': 2.9644797300498866}, {'00985': 2.9644797300498866}, {'00987': 2.9644797300498866}, {'01227': 2.9644797300498866}, {'01079': 2.9644797300498866}, {'01171': 2.9644797300498866}, {'01193': 2.9644797300498866}, {'01071': 2.9644797300498866}, {'01067': 2.9644797300498866}]
SHRINKING;[{'01200': 5.529429087511423}]
AMINOBENZOIC;[{'01100': 5.529429087511423}]
INVOLVE;[{'01197': 5.529429087511423}]
LIVE;[{'00984': 4.430816798843313}, {'01040': 4.430816798843313}, {'01166': 4.430816798843313}]
HYPERSENSITIVITY;[{'01060': 2.2154083994216567}, {'01049': 4.430816798843313}, {'01163': 2.2154083994216567}]
PREDISPOSE;[{'00984': 4.143134726391533}, {'00985': 4.143134726391533}, {'01216': 4.143134726391533}, {'01102': 4.143134726391533}]
DETERMINE;[{'01101': 1.791759469228055}, {'01008': 1.791759469228055}, {'01031': 1.791759469228055}, {'01175': 1.791759469228055}, {'01092': 3.58351893845611}, {'01204': 1.791759469228055}, {'01102': 1.791759469228055}]
PROTEIN;[{'00992': 0.6892100913179106}, {'01115': 0.6892100913179106}, {'01014': 0.6892100913179106}, {'01174': 0.6892100913179106}, {'01028': 0.6892100913179106}, {'01211': 0.6892100913179106}, {'01210': 0.6892100913179106}, {'01172': 1.3784201826358211}, {'01044': 2.0676302739537316}, {'01155': 0.6892100913179106}, {'01205': 0.6892100913179106}, {'01130': 0.6892100913179106}, {'01148': 0.6892100913179106}, {'01194': 0.6892100913179106}, {'01088': 0.6892100913179106}, {'01197': 2.7568403652716422}]
COMMON;[{'00990': 0.5219223024521754}, {'01116': 0.5219223024521754}, {'01099': 3.1315338147130527}, {'01005': 1.0438446049043508}, {'01000': 0.5219223024521754}, {'01087': 0.5219223024521754}, {'01091': 0.5219223024521754}, {'01144': 0.5219223024521754}, {'01048': 0.5219223024521754}, {'01194': 1.0438446049043508}, {'01065': 0.5219223024521754}]
LOCALLY;[{'01148': 5.529429087511423}]
SUPPRESSION;[{'01091': 5.529429087511423}]
COVERT;[{'00999': 5.529429087511423}]
BRIEF;[{'01234': 4.836281906951478}, {'00990': 4.836281906951478}]
MULTISYSTEM;[{'01083': 5.529429087511423}]
RANDOMLY;[{'01132': 5.529429087511423}]
PRODUCED;[{'01008': 3.2268439945173775}, {'00985': 3.2268439945173775}, {'01005': 3.2268439945173775}, {'01035': 3.2268439945173775}, {'01034': 3.2268439945173775}, {'01026': 3.2268439945173775}, {'01208': 3.2268439945173775}, {'01215': 3.2268439945173775}, {'01108': 3.2268439945173775}, {'01183': 3.2268439945173775}]
HYPERPYREXIA;[{'01216': 5.529429087511423}]
ACIDIC;[{'01120': 1.2090704767378695}, {'01139': 4.836281906951478}]
OBSCURE;[{'01130': 5.529429087511423}]
WORSENING;[{'01110': 5.529429087511423}]
PARALLEL;[{'01120': 4.836281906951478}, {'01203': 4.836281906951478}]
SUPPLEMENTATION;[{'01107': 4.143134726391533}, {'00992': 4.143134726391533}, {'01158': 2.0715673631957663}, {'01215': 4.143134726391533}]
OIL;[{'01215': 4.836281906951478}, {'01127': 2.418140953475739}]
PARTIAL;[{'01120': 4.836281906951478}, {'01124': 4.836281906951478}]
INBORN;[{'01130': 4.430816798843313}, {'01088': 4.430816798843313}, {'01079': 4.430816798843313}]
VENTRICLES;[{'01041': 5.529429087511423}]
REGION;[{'01221': 5.529429087511423}]
STEATORRHEA;[{'01108': 5.529429087511423}]
SEND;[{'01052': 5.529429087511423}]
LATELY;[{'01138': 5.529429087511423}]
FREQUENCY;[{'01112': 0.9881599100166288}, {'00988': 0.9881599100166288}, {'01116': 1.9763198200332577}, {'01034': 2.9644797300498866}, {'01086': 1.9763198200332577}, {'01096': 0.9881599100166288}, {'01208': 1.9763198200332577}, {'01098': 0.9881599100166288}, {'01144': 1.9763198200332577}, {'01149': 0.9881599100166288}, {'01210': 0.9881599100166288}, {'01194': 0.9881599100166288}, {'01156': 0.9881599100166288}]
ISOPRENALINE;[{'01151': 5.529429087511423}]
MALABSORBED;[{'01103': 5.529429087511423}]
EXPERIMENTAL;[{'01218': 3.044522437723423}, {'01223': 3.044522437723423}, {'01116': 3.044522437723423}, {'01004': 3.044522437723423}, {'01016': 3.044522437723423}, {'01068': 3.044522437723423}, {'01160': 3.044522437723423}, {'01188': 3.044522437723423}, {'01156': 3.044522437723423}, {'01203': 3.044522437723423}, {'01202': 3.044522437723423}, {'01197': 3.044522437723423}]
OPPOSED;[{'01061': 5.529429087511423}]
GENERALISED;[{'01163': 5.529429087511423}]
STANDARDIZED;[{'01041': 5.529429087511423}]
AGGLUTINATION;[{'01159': 4.836281906951478}, {'01238': 4.836281906951478}]
DIMINISHED;[{'01135': 5.529429087511423}]
REQUIRE;[{'01077': 4.143134726391533}, {'01000': 4.143134726391533}, {'01088': 4.143134726391533}, {'01090': 4.143134726391533}]
CIRCULATING;[{'01106': 3.919991175077323}, {'01062': 3.919991175077323}, {'01234': 3.919991175077323}, {'01102': 3.919991175077323}, {'01108': 3.919991175077323}]
LARGE;[{'01103': 3.2268439945173775}, {'01120': 3.2268439945173775}, {'01221': 3.2268439945173775}, {'01209': 3.2268439945173775}, {'01081': 3.2268439945173775}, {'01076': 3.2268439945173775}, {'01149': 3.2268439945173775}, {'01202': 3.2268439945173775}, {'01181': 3.2268439945173775}, {'01173': 3.2268439945173775}]
IMMUNOASSAY;[{'01028': 5.529429087511423}]
ATTEMPTS;[{'01096': 5.529429087511423}]
STATIC;[{'01038': 5.529429087511423}]
KM;[{'01059': 5.529429087511423}]
NONINVASIVE;[{'01043': 4.836281906951478}, {'01041': 4.836281906951478}]
SUCH;[{'01173': 5.529429087511423}]
SYNDROMES;[{'01051': 1.4769389329477711}, {'01031': 1.4769389329477711}, {'00994': 4.430816798843313}]
CHEMIST;[{'01123': 4.836281906951478}, {'01122': 4.836281906951478}]
IDENTICAL;[{'01222': 3.919991175077323}, {'01148': 3.919991175077323}, {'01085': 3.919991175077323}, {'01137': 3.919991175077323}, {'01221': 3.919991175077323}]
STRESS;[{'01041': 4.836281906951478}, {'01117': 4.836281906951478}]
REHABILITATION;[{'01188': 5.529429087511423}]
RECOURSE;[{'01210': 5.529429087511423}]
POLYMER;[{'01146': 5.529429087511423}]
INTRATHORACIC;[{'01046': 1.6120939689838258}, {'01034': 4.836281906951478}]
ELEVEN;[{'01216': 4.836281906951478}, {'01071': 4.836281906951478}]
DISTINCT;[{'01086': 4.430816798843313}, {'01139': 1.4769389329477711}, {'01090': 1.4769389329477711}]
FIELDS;[{'00985': 5.529429087511423}]
CONNECTIVE;[{'01002': 5.529429087511423}]
RADIOIMMUNOASSAY;[{'01075': 3.919991175077323}, {'01211': 3.919991175077323}, {'01131': 3.919991175077323}, {'01124': 3.919991175077323}, {'00994': 3.919991175077323}]
SIMULTANEOUS;[{'01114': 4.836281906951478}, {'01115': 4.836281906951478}]
INITIATION;[{'01116': 5.529429087511423}]
CARNECILLIN;[{'01086': 5.529429087511423}]
STREPTOMYCIN;[{'01086': 4.836281906951478}, {'01090': 4.836281906951478}]
INDUCTIVE;[{'01029': 5.529429087511423}]
DOSAGE;[{'01180': 5.529429087511423}]
SUBCUTANEOUSLY;[{'01143': 5.529429087511423}]
THEOPHYLLINE;[{'01068': 4.836281906951478}, {'01029': 4.836281906951478}]
VILE;[{'00993': 5.529429087511423}]
MITCHELL;[{'01099': 5.529429087511423}]
NORTHERN;[{'01094': 5.529429087511423}]
BIOPSY;[{'01095': 5.529429087511423}]
MILLILITER;[{'01070': 5.529429087511423}]
SUGAR;[{'01088': 2.418140953475739}, {'01197': 4.836281906951478}]
BUTYRATE;[{'01029': 5.529429087511423}]
CARFENICILLIN;[{'01090': 5.529429087511423}]
ACTIVELY;[{'01167': 5.529429087511423}]
SUPPOSE;[{'01172': 4.836281906951478}, {'01173': 4.836281906951478}]
PLATEAU;[{'01237': 5.529429087511423}]
UNSPECTACULAR;[{'01162': 5.529429087511423}]
TERMS;[{'01120': 4.143134726391533}, {'01031': 4.143134726391533}, {'01030': 4.143134726391533}, {'01197': 4.143134726391533}]
CREATININE;[{'01098': 5.529429087511423}]
TUBULAR;[{'01184': 5.529429087511423}]
CARDIOVASCULAR;[{'01047': 5.529429087511423}]
PROVIDED;[{'01144': 4.430816798843313}, {'00994': 4.430816798843313}, {'01067': 4.430816798843313}]
FINANCIAL;[{'01020': 5.529429087511423}]
ECHOGRAPHIC;[{'01047': 5.529429087511423}]
ATRAUMATICALLY;[{'01045': 5.529429087511423}]
NASAL;[{'01226': 4.143134726391533}, {'01125': 4.143134726391533}, {'01000': 4.143134726391533}, {'00982': 4.143134726391533}]
TRANSFER;[{'01193': 5.529429087511423}]
DISCUSS;[{'01087': 4.430816798843313}, {'01160': 4.430816798843313}, {'01093': 4.430816798843313}]
INTERESTED;[{'01140': 5.529429087511423}]
COMPLICATED;[{'01000': 5.529429087511423}]
GLUCOCORTICOID;[{'01068': 5.529429087511423}]
FACTOR;[{'00988': 0.7225929394740411}, {'01234': 0.7225929394740411}, {'01075': 0.7225929394740411}, {'01212': 1.4451858789480823}, {'01167': 0.7225929394740411}, {'01061': 0.7225929394740411}, {'01209': 1.4451858789480823}, {'01044': 2.8903717578961645}, {'01076': 2.167778818422123}, {'01186': 0.7225929394740411}, {'01062': 0.7225929394740411}, {'01238': 1.4451858789480823}, {'01066': 0.7225929394740411}, {'01203': 0.7225929394740411}]
ALONE;[{'01101': 1.791759469228055}, {'01007': 1.791759469228055}, {'01078': 1.791759469228055}, {'01227': 3.58351893845611}, {'01237': 1.791759469228055}, {'01090': 1.791759469228055}, {'01144': 1.791759469228055}]
DOUBLING;[{'01231': 4.836281906951478}, {'01021': 1.2090704767378695}]
PST;[{'01038': 5.529429087511423}]
STRONGLY;[{'01014': 3.919991175077323}, {'01175': 3.919991175077323}, {'01172': 3.919991175077323}, {'01160': 3.919991175077323}, {'01179': 3.919991175077323}]
TAUROCHOLATE;[{'01016': 5.529429087511423}]
GIVE;[{'01155': 4.430816798843313}, {'01152': 4.430816798843313}, {'01232': 4.430816798843313}]
COMMONEST;[{'01033': 4.836281906951478}, {'01226': 4.836281906951478}]
FURTHERMORE;[{'01155': 4.143134726391533}, {'01122': 4.143134726391533}, {'01172': 4.143134726391533}, {'01164': 4.143134726391533}]
VALVE;[{'01047': 5.529429087511423}]
COMMERCIAL;[{'01138': 5.529429087511423}]
DIFCO;[{'01086': 5.529429087511423}]
ULTRAMICROTECHNIQUES;[{'01146': 5.529429087511423}]
COLLECTED;[{'01010': 4.836281906951478}, {'01160': 4.836281906951478}]
GASTROINTESTINAL;[{'01075': 1.9599955875386614}, {'00991': 1.9599955875386614}, {'01105': 1.9599955875386614}, {'01216': 3.919991175077323}, {'01108': 1.9599955875386614}]
ASSOCIATIONS;[{'01096': 4.430816798843313}, {'01217': 4.430816798843313}, {'00983': 4.430816798843313}]
SUSCEPTIBILITIES;[{'01086': 5.529429087511423}]
BULGE;[{'00985': 5.529429087511423}]
STAPHYLOCOCCAL;[{'01192': 5.529429087511423}]
LIMITATION;[{'01097': 4.836281906951478}, {'01021': 4.836281906951478}]
FEMALES;[{'01224': 5.529429087511423}]
ABILITY;[{'01102': 3.919991175077323}, {'01062': 3.919991175077323}, {'01200': 3.919991175077323}, {'01167': 3.919991175077323}, {'01045': 3.919991175077323}]
UNIFORMITY;[{'01083': 5.529429087511423}]
LUMINAL;[{'01121': 4.836281906951478}, {'01017': 4.836281906951478}]
DI;[{'01120': 5.529429087511423}]
SWEDEN;[{'00984': 5.529429087511423}]
ANTACIDS;[{'01115': 5.529429087511423}]
ETIOLOGIC;[{'01018': 5.529429087511423}]
OVERESTIMATED;[{'01191': 5.529429087511423}]
CLAIMED;[{'01237': 5.529429087511423}]
EXTREMELY;[{'01111': 5.529429087511423}]
ELICITING;[{'01048': 5.529429087511423}]
ABSORPTIOMETRY;[{'00998': 5.529429087511423}]
SIMPLICITY;[{'01174': 5.529429087511423}]
ATTENDED;[{'01232': 5.529429087511423}]
CURED;[{'01119': 5.529429087511423}]
CM;[{'01038': 4.430816798843313}, {'01000': 4.430816798843313}, {'01067': 4.430816798843313}]
CL;[{'01120': 5.529429087511423}]
CA;[{'01185': 4.836281906951478}, {'01201': 3.454487076393913}]
CF;[{'00987': 0.4825404480217935}, {'01066': 0.19301617920871741}, {'01067': 0.19301617920871741}, {'01143': 0.09650808960435871}, {'01142': 0.38603235841743483}, {'01146': 0.19301617920871741}, {'01145': 0.19301617920871741}, {'01148': 0.19301617920871741}, {'01160': 0.38603235841743483}, {'01019': 0.38603235841743483}, {'00993': 0.4825404480217935}, {'01158': 0.09650808960435871}, {'00997': 0.2895242688130761}, {'01200': 0.8685728064392284}, {'00999': 0.38603235841743483}, {'00998': 0.2895242688130761}, {'01168': 0.19301617920871741}, {'01096': 0.5790485376261522}, {'01091': 0.2895242688130761}, {'01159': 0.2895242688130761}, {'01093': 0.09650808960435871}, {'01014': 0.4825404480217935}, {'01155': 0.4825404480217935}, {'01156': 0.4825404480217935}, {'01157': 0.38603235841743483}, {'01099': 0.09650808960435871}, {'01151': 0.19301617920871741}, {'01016': 0.5790485376261522}, {'00988': 0.6755566272305109}, {'00989': 0.7720647168348697}, {'00984': 0.2895242688130761}, {'00986': 0.19301617920871741}, {'01005': 0.5790485376261522}, {'01002': 0.38603235841743483}, {'00982': 0.19301617920871741}, {'01128': 0.2895242688130761}, {'01083': 0.38603235841743483}, {'01120': 0.38603235841743483}, {'01125': 0.38603235841743483}, {'01039': 0.19301617920871741}, {'01234': 0.09650808960435871}, {'01237': 0.2895242688130761}, {'01139': 0.38603235841743483}, {'01233': 0.09650808960435871}, {'01136': 0.38603235841743483}, {'01238': 0.4825404480217935}, {'01135': 0.38603235841743483}, {'01026': 0.38603235841743483}, {'01188': 0.09650808960435871}, {'01185': 0.965080896043587}, {'01182': 0.09650808960435871}, {'01181': 0.19301617920871741}, {'01107': 0.38603235841743483}, {'01106': 0.38603235841743483}, {'01224': 0.09650808960435871}, {'01222': 0.6755566272305109}, {'01050': 0.2895242688130761}, {'01192': 0.19301617920871741}, {'01197': 0.4825404480217935}, {'01115': 0.2895242688130761}, {'01117': 0.19301617920871741}, {'01213': 0.2895242688130761}, {'01211': 0.2895242688130761}, {'01210': 0.09650808960435871}, {'01216': 0.38603235841743483}, {'01042': 0.09650808960435871}, {'01040': 0.09650808960435871}, {'01044': 0.5790485376261522}, {'01049': 0.09650808960435871}, {'01165': 0.4825404480217935}, {'01164': 0.09650808960435871}, {'01167': 0.4825404480217935}, {'01166': 0.09650808960435871}, {'01161': 0.19301617920871741}, {'01209': 0.2895242688130761}, {'01163': 0.2895242688130761}, {'01162': 0.2895242688130761}, {'01204': 0.2895242688130761}, {'01205': 0.4825404480217935}, {'01206': 0.8685728064392284}, {'01207': 0.38603235841743483}, {'01169': 0.19301617920871741}, {'01201': 0.5790485376261522}, {'01202': 0.38603235841743483}, {'01203': 0.2895242688130761}, {'01076': 0.19301617920871741}, {'01199': 0.09650808960435871}, {'01137': 0.19301617920871741}, {'01177': 0.19301617920871741}, {'01175': 0.2895242688130761}, {'01172': 0.5790485376261522}, {'01173': 0.4825404480217935}, {'01170': 0.5790485376261522}, {'01171': 0.2895242688130761}, {'01178': 0.19301617920871741}, {'01179': 0.09650808960435871}]
CD;[{'00984': 5.529429087511423}]
COMBINING;[{'01006': 5.529429087511423}]
ENCOURAGE;[{'01034': 5.529429087511423}]
CP;[{'01151': 5.529429087511423}]
WASHOUT;[{'01237': 5.529429087511423}]
REMAINING;[{'01124': 4.836281906951478}, {'01171': 4.836281906951478}]
CT;[{'01210': 5.529429087511423}]
RESTING;[{'01048': 5.529429087511423}]
MAJOR;[{'01233': 5.529429087511423}]
RESPONDING;[{'01177': 5.529429087511423}]
UNHYDROLYSED;[{'01016': 5.529429087511423}]
APPEAR;[{'01043': 3.919991175077323}, {'00992': 3.919991175077323}, {'01148': 3.919991175077323}, {'01073': 3.919991175077323}, {'00985': 3.919991175077323}]
SUBSTANTIATED;[{'00981': 5.529429087511423}]
MACROPHAGES;[{'01193': 4.836281906951478}, {'01203': 4.836281906951478}]
CERTAIN;[{'00992': 3.449987545831587}, {'01090': 3.449987545831587}, {'01138': 3.449987545831587}, {'01181': 3.449987545831587}, {'01079': 3.449987545831587}, {'01099': 3.449987545831587}, {'01066': 3.449987545831587}, {'01088': 3.449987545831587}]
BLANKET;[{'01125': 5.529429087511423}]
CYCLIC;[{'01157': 1.1077041997108283}, {'01230': 2.2154083994216567}, {'01029': 4.430816798843313}]
SYMPTOMATIC;[{'01000': 5.529429087511423}]
EXPECTORATION;[{'01138': 5.529429087511423}]
POSTCONCEPTIONAL;[{'01002': 5.529429087511423}]
TEICHOIC;[{'00986': 5.529429087511423}]
DESPITE;[{'01098': 4.836281906951478}, {'01202': 4.836281906951478}]
MOTILE;[{'01079': 5.529429087511423}]
LOG;[{'00993': 5.529429087511423}]
WEATHER;[{'01216': 5.529429087511423}]
VARY;[{'01096': 4.143134726391533}, {'01237': 4.143134726391533}, {'01139': 4.143134726391533}, {'01083': 4.143134726391533}]
CLOSE;[{'00993': 3.919991175077323}, {'01155': 3.919991175077323}, {'01105': 3.919991175077323}, {'01096': 3.919991175077323}, {'01236': 3.919991175077323}]
THICKNESS;[{'01043': 4.836281906951478}, {'01116': 1.6120939689838258}]
APPLICATIONS;[{'01193': 5.529429087511423}]
LABELED;[{'01142': 4.836281906951478}, {'01063': 4.836281906951478}]
MEDICATION;[{'01099': 5.529429087511423}]
LOW;[{'01085': 4.836281906951478}, {'01159': 4.836281906951478}]
TRIPLE;[{'00993': 5.529429087511423}]
TRIAD;[{'01125': 5.529429087511423}]
RELATING;[{'00991': 4.836281906951478}, {'01148': 4.836281906951478}]
ADENOSINETRIPHOSPHATASE;[{'01050': 5.529429087511423}]
BENEFIT;[{'00992': 4.430816798843313}, {'01168': 4.430816798843313}, {'01012': 4.430816798843313}]
RADIONUCLIDES;[{'01110': 5.529429087511423}]
PEAKS;[{'01059': 4.836281906951478}, {'01166': 1.6120939689838258}]
HYDROXYVITAMIN;[{'01107': 5.529429087511423}]
LANTHANUM;[{'01201': 5.529429087511423}]
CORRECTED;[{'01046': 4.836281906951478}, {'01070': 1.6120939689838258}]
UBR;[{'01143': 5.529429087511423}]
PIG;[{'01207': 5.529429087511423}]
OBSTRUCTION;[{'01039': 0.7828834536782632}, {'00990': 1.5657669073565263}, {'00985': 3.1315338147130527}, {'01003': 0.7828834536782632}, {'01226': 0.7828834536782632}, {'01164': 1.5657669073565263}, {'01046': 2.3486503610347897}, {'01220': 0.7828834536782632}, {'01119': 0.7828834536782632}, {'01149': 0.7828834536782632}, {'01067': 2.3486503610347897}]
GLYCOSIDASE;[{'01178': 5.529429087511423}]
ASSUMPTIONS;[{'01083': 5.529429087511423}]
SPEECH;[{'01019': 5.529429087511423}]
ANOTHER;[{'00985': 4.143134726391533}, {'01084': 4.143134726391533}, {'01000': 4.143134726391533}, {'01034': 4.143134726391533}]
EXCLUDE;[{'01099': 5.529429087511423}]
ASSESSMENT;[{'01106': 5.529429087511423}]
PATHOLOGICAL;[{'01237': 5.529429087511423}]
LEUKOCYTES;[{'01095': 4.430816798843313}, {'01063': 4.430816798843313}, {'01221': 4.430816798843313}]
DEXAMETHASONE;[{'01068': 2.418140953475739}, {'01230': 4.836281906951478}]
INTERPRETED;[{'01183': 5.529429087511423}]
STAPHYLOCCOCUS;[{'01000': 5.529429087511423}]
VC;[{'01151': 1.3810449087971775}, {'01038': 4.143134726391533}, {'01047': 2.762089817594355}, {'01067': 1.3810449087971775}]
RETURNED;[{'01006': 4.836281906951478}, {'00994': 4.836281906951478}]
BOTH;[{'00987': 4.836281906951478}, {'01100': 4.836281906951478}]
SOUGHT;[{'01202': 5.529429087511423}]
ACCORDING;[{'01098': 5.529429087511423}]
ELECTROPHORESIS;[{'01221': 5.529429087511423}]
BELIEVED;[{'01086': 4.430816798843313}, {'01191': 4.430816798843313}, {'01079': 4.430816798843313}]
ORGANELLES;[{'01201': 5.529429087511423}]
INCLUSIONS;[{'01193': 5.529429087511423}]
ACIDOPATHIES;[{'01011': 5.529429087511423}]
FEMALE;[{'01204': 4.430816798843313}, {'01062': 4.430816798843313}, {'01239': 4.430816798843313}]
GLYCOPROTEINS;[{'01175': 0.8624968864578968}, {'00991': 0.8624968864578968}, {'01027': 0.8624968864578968}, {'01144': 0.8624968864578968}, {'01064': 1.7249937729157936}, {'01238': 0.8624968864578968}, {'01196': 3.449987545831587}, {'01197': 2.5874906593736906}]
SIALIC;[{'01144': 5.529429087511423}]
MEANINGFUL;[{'01011': 5.529429087511423}]
PREDOMINANTLY;[{'01173': 5.529429087511423}]
TENDENCY;[{'00981': 5.529429087511423}]
EAT;[{'01037': 5.529429087511423}]
REABSORPTION;[{'01121': 0.7384694664738856}, {'01199': 4.430816798843313}, {'01172': 0.7384694664738856}]
ASPERGILLOSIS;[{'01005': 5.529429087511423}]
CLEARED;[{'01035': 5.529429087511423}]
MISSED;[{'01036': 5.529429087511423}]
HEXOSE;[{'01196': 4.836281906951478}, {'01056': 4.836281906951478}]
LAVAGE;[{'01197': 5.529429087511423}]
CLEAVING;[{'01103': 5.529429087511423}]
FOCUS;[{'01040': 4.836281906951478}, {'01185': 4.836281906951478}]
TITERS;[{'00989': 5.529429087511423}]
SHORTENED;[{'01220': 5.529429087511423}]
OGIVES;[{'00995': 5.529429087511423}]
HYPOXIA;[{'01039': 5.529429087511423}]
